,YYYY,MM,DD,HH,TEMP_C,RH_PERC, VPD_HPA,WDSPD_KPH,PREC_MM,SNOWD_M,FFMC,DMC,DC,BUI,ISI,FWI,OBSMINUTEDIFFTEMP,OBSMINUTEDIFFRH,OBSMINUTEDIFFWDSPD,OBSMINUTEDIFFPREC,OBSMINUTEDIFFSNOW,HH_format,time
40652,2021,8,21,12,19.9,52.844,10.949,6.0984,0.0,0.0,88.301,730.16,1086.0,720.61,4.5685,23.577,5.0,5.0,5.0,5,,12,2021-08-21 12:00:00
40653,2021,8,21,13,21.91,46.733,14.018,10.967,0.0,0.0,88.301,,,,5.8387,27.951,5.0,5.0,5.0,5,,13,2021-08-21 13:00:00
40654,2021,8,21,14,24.023,41.071,17.608,9.6479,0.0,0.0,88.51,,,,5.6294,27.26,5.0,5.0,5.0,5,,14,2021-08-21 14:00:00
40655,2021,8,21,15,24.742,36.596,19.803,11.824,0.0,0.0,88.868,,,,6.6131,30.418,5.0,5.0,5.0,5,,15,2021-08-21 15:00:00
40656,2021,8,21,16,22.901,41.115,16.441,13.006,0.0,0.0,88.957,,,,7.1095,31.934,5.0,5.0,5.0,5,,16,2021-08-21 16:00:00
40657,2021,8,21,17,22.757,42.175,16.043,11.174,0.0,0.0,88.995,,,,6.5178,30.122,5.0,5.0,5.0,5,,17,2021-08-21 17:00:00
40658,2021,8,21,18,19.838,53.042,10.846,6.1802,0.0,0.0,88.914,,,,5.0091,25.147,5.0,5.0,5.0,5,,18,2021-08-21 18:00:00
40659,2021,8,21,19,17.933,59.775,8.2734,4.1924,0.0,0.0,88.678,,,,4.3809,22.89,5.0,5.0,5.0,5,,19,2021-08-21 19:00:00
40660,2021,8,21,20,18.002,59.517,8.3623,1.5504,0.0,0.0,88.499,,,,3.7374,20.434,5.0,5.0,5.0,5,,20,2021-08-21 20:00:00
40661,2021,8,21,21,17.985,59.583,8.3409,5.8906,0.0,0.0,88.307,,,,4.5249,23.419,5.0,5.0,5.0,5,,21,2021-08-21 21:00:00
40662,2021,8,21,22,16.957,63.553,7.0393,5.9447,0.0,0.0,88.036,,,,4.3644,22.829,5.0,5.0,5.0,5,,22,2021-08-21 22:00:00
40663,2021,8,21,23,16.016,67.503,5.9229,4.0418,0.0,0.0,87.715,,,,3.7869,20.629,5.0,5.0,5.0,5,,23,2021-08-21 23:00:00
40664,2021,8,22,0,14.787,72.915,4.5376,0.0,0.0,0.0,87.402,,,,2.9539,17.196,5.0,5.0,5.0,5,,00,2021-08-22 00:00:00
40665,2021,8,22,1,17.381,56.862,8.6355,4.217,0.0,0.0,87.389,,,,3.6468,20.075,5.0,5.0,5.0,5,,01,2021-08-22 01:00:00
40666,2021,8,22,2,19.019,48.077,11.428,7.5484,0.0,0.0,87.406,,,,4.3236,22.678,5.0,5.0,5.0,5,,02,2021-08-22 02:00:00
40667,2021,8,22,3,18.784,46.41,11.639,7.6349,0.0,0.0,87.452,,,,4.3712,22.854,5.0,5.0,5.0,5,,03,2021-08-22 03:00:00
40668,2021,8,22,4,17.993,46.109,11.127,0.0,0.0,0.0,87.471,,,,2.9833,17.324,5.0,5.0,5.0,5,,04,2021-08-22 04:00:00
40669,2021,8,22,5,18.001,45.012,11.36,8.0973,0.0,0.0,87.524,,,,4.5202,23.401,5.0,5.0,5.0,5,,05,2021-08-22 05:00:00
40670,2021,8,22,6,17.942,42.217,11.89,5.1705,0.0,0.0,87.624,,,,3.9568,21.29,5.0,5.0,5.0,5,,06,2021-08-22 06:00:00
40671,2021,8,22,7,19.205,42.204,12.889,0.0,0.0,0.0,87.706,,,,3.085,17.76,5.0,5.0,5.0,5,,07,2021-08-22 07:00:00
40672,2021,8,22,8,21.051,40.087,14.944,0.13022,0.0,0.0,87.86,,,,3.1748,18.141,5.0,5.0,5.0,5,,08,2021-08-22 08:00:00
40673,2021,8,22,9,21.964,38.652,16.194,7.6572,0.0,0.0,88.129,,,,4.8212,24.485,5.0,5.0,5.0,5,,09,2021-08-22 09:00:00
40674,2021,8,22,10,22.428,41.499,15.96,10.34,0.0,0.0,88.302,,,,5.6581,27.356,5.0,5.0,5.0,5,,10,2021-08-22 10:00:00
40675,2021,8,22,11,24.25,35.335,19.606,12.134,0.0,0.0,88.722,,,,6.5778,30.308,5.0,5.0,5.0,5,,11,2021-08-22 11:00:00
40676,2021,8,22,12,25.781,29.089,23.516,13.058,0.0,0.0,89.387,734.1,1093.7,724.49,7.5811,33.332,5.0,5.0,5.0,5,,12,2021-08-22 12:00:00
40677,2021,8,22,13,26.939,24.947,26.679,14.812,0.0,0.0,90.188,,,,9.2899,38.103,5.0,5.0,5.0,5,,13,2021-08-22 13:00:00
40678,2021,8,22,14,27.001,25.854,26.445,15.58,0.0,0.0,90.797,,,,10.535,41.337,5.0,5.0,5.0,5,,14,2021-08-22 14:00:00
40679,2021,8,22,15,27.003,22.744,27.558,13.248,0.0,0.0,91.411,,,,10.222,40.541,5.0,5.0,5.0,5,,15,2021-08-22 15:00:00
40680,2021,8,22,16,26.837,21.438,27.752,8.021,0.0,0.0,91.913,,,,8.4347,35.769,5.0,5.0,5.0,5,,16,2021-08-22 16:00:00
40681,2021,8,22,17,25.075,25.545,23.698,8.2132,0.0,0.0,92.085,,,,8.7264,36.577,5.0,5.0,5.0,5,,17,2021-08-22 17:00:00
40682,2021,8,22,18,23.885,27.33,21.561,5.236,0.0,0.0,92.12,,,,7.5483,33.236,5.0,5.0,5.0,5,,18,2021-08-22 18:00:00
40683,2021,8,22,19,22.079,28.573,18.985,5.756,0.0,0.0,92.12,,,,7.7487,33.82,5.0,5.0,5.0,5,,19,2021-08-22 19:00:00
40684,2021,8,22,20,20.797,31.455,16.868,5.4813,0.0,0.0,92.12,,,,7.6422,33.511,5.0,5.0,5.0,5,,20,2021-08-22 20:00:00
40685,2021,8,22,21,18.811,41.19,12.759,5.067,0.0,0.0,91.925,,,,7.2805,32.446,5.0,5.0,5.0,5,,21,2021-08-22 21:00:00
40686,2021,8,22,22,18.788,41.592,12.673,1.7265,0.0,0.0,91.769,,,,6.0181,28.535,5.0,5.0,5.0,5,,22,2021-08-22 22:00:00
40687,2021,8,22,23,19.187,36.511,14.113,9.464,0.0,0.0,91.699,,,,8.8009,36.781,5.0,5.0,5.0,5,,23,2021-08-22 23:00:00
40688,2021,8,23,0,18.968,40.771,13.0,0.0,0.0,0.0,91.61,,,,5.3942,26.471,5.0,5.0,5.0,5,,00,2021-08-23 00:00:00
40689,2021,8,23,1,19.049,41.529,12.896,0.0,0.0,0.0,91.518,,,,5.3236,26.232,5.0,5.0,5.0,5,,01,2021-08-23 01:00:00
40690,2021,8,23,2,18.241,42.256,12.115,11.468,0.0,0.0,91.328,,,,9.2355,37.958,5.0,5.0,5.0,5,,02,2021-08-23 02:00:00
40691,2021,8,23,3,19.021,39.401,13.345,12.989,0.0,0.0,91.236,,,,9.8428,39.562,5.0,5.0,5.0,5,,03,2021-08-23 03:00:00
40692,2021,8,23,4,20.078,34.402,15.416,13.213,0.0,0.0,91.236,,,,9.9544,39.852,5.0,5.0,5.0,5,,04,2021-08-23 04:00:00
40693,2021,8,23,5,19.157,36.577,14.094,11.115,0.0,0.0,91.224,,,,8.9396,37.159,5.0,5.0,5.0,5,,05,2021-08-23 05:00:00
40694,2021,8,23,6,17.899,42.545,11.795,5.2123,0.0,0.0,91.082,,,,6.5071,30.088,5.0,5.0,5.0,5,,06,2021-08-23 06:00:00
40695,2021,8,23,7,20.029,40.852,13.866,5.7393,0.0,0.0,91.018,,,,6.6216,30.445,5.0,5.0,5.0,5,,07,2021-08-23 07:00:00
40696,2021,8,23,8,22.301,37.295,16.903,0.0,0.0,0.0,91.018,,,,4.9587,24.97,5.0,5.0,5.0,5,,08,2021-08-23 08:00:00
40697,2021,8,23,9,24.049,36.221,19.085,5.6824,0.0,0.0,91.018,,,,6.6026,30.386,5.0,5.0,5.0,5,,09,2021-08-23 09:00:00
40698,2021,8,23,10,24.982,31.742,21.611,13.235,0.0,0.0,91.121,,,,9.8033,39.459,5.0,5.0,5.0,5,,10,2021-08-23 10:00:00
40699,2021,8,23,11,26.314,29.275,24.227,15.28,0.0,0.0,91.358,,,,11.239,43.09,5.0,5.0,5.0,5,,11,2021-08-23 11:00:00
40700,2021,8,23,12,26.951,28.181,25.534,10.305,0.0,0.0,91.603,738.26,1101.5,728.59,9.0579,37.48,5.0,5.0,5.0,5,,12,2021-08-23 12:00:00
40701,2021,8,23,13,27.542,25.326,27.486,17.534,0.0,0.0,91.982,,,,13.755,48.977,15.0,15.0,15.0,15,,13,2021-08-23 13:00:00
40702,2021,8,23,14,26.923,22.884,27.374,12.383,0.0,0.0,92.344,,,,11.168,42.916,5.0,5.0,5.0,5,,14,2021-08-23 14:00:00
40703,2021,8,23,15,27.146,16.508,30.058,15.612,0.0,0.0,92.979,,,,14.367,50.332,5.0,5.0,5.0,5,,15,2021-08-23 15:00:00
40704,2021,8,23,16,27.025,17.351,29.525,11.766,0.0,0.0,93.408,,,,12.568,46.266,5.0,5.0,5.0,5,,16,2021-08-23 16:00:00
40705,2021,8,23,17,25.676,21.738,25.826,7.5633,0.0,0.0,93.487,,,,10.282,40.695,5.0,5.0,5.0,5,,17,2021-08-23 17:00:00
40706,2021,8,23,18,23.667,24.051,22.233,4.8514,0.0,0.0,93.487,,,,8.9688,37.239,5.0,5.0,5.0,5,,18,2021-08-23 18:00:00
40707,2021,8,23,19,21.937,28.99,18.704,7.3957,0.0,0.0,93.443,,,,10.134,40.315,5.0,5.0,5.0,5,,19,2021-08-23 19:00:00
40708,2021,8,23,20,19.917,32.613,15.688,7.0001,0.0,0.0,93.298,,,,9.7345,39.279,5.0,5.0,5.0,5,,20,2021-08-23 20:00:00
40709,2021,8,23,21,18.904,35.292,14.14,6.0952,0.0,0.0,93.102,,,,9.0498,37.458,5.0,5.0,5.0,5,,21,2021-08-23 21:00:00
40710,2021,8,23,22,19.078,34.258,14.523,4.2546,0.0,0.0,92.961,,,,8.086,34.788,5.0,5.0,5.0,5,,22,2021-08-23 22:00:00
40711,2021,8,23,23,18.854,37.68,13.592,7.7139,0.0,0.0,92.736,,,,9.3276,38.204,5.0,5.0,5.0,5,,23,2021-08-23 23:00:00
40712,2021,8,24,0,18.955,37.175,13.78,0.0,0.0,0.0,92.63,,,,6.2299,29.214,5.0,5.0,5.0,5,,00,2021-08-24 00:00:00
40713,2021,8,24,1,17.651,39.716,12.181,7.1178,0.0,0.0,92.387,,,,8.6179,36.278,5.0,5.0,5.0,5,,01,2021-08-24 01:00:00
40714,2021,8,24,2,18.918,34.747,14.278,7.6777,0.0,0.0,92.289,,,,8.7424,36.621,5.0,5.0,5.0,5,,02,2021-08-24 02:00:00
40715,2021,8,24,3,18.117,38.857,12.721,6.1347,0.0,0.0,92.111,,,,7.8877,34.221,5.0,5.0,5.0,5,,03,2021-08-24 03:00:00
40716,2021,8,24,4,17.872,37.06,12.884,0.0,0.0,0.0,92.036,,,,5.7294,27.592,5.0,5.0,5.0,5,,04,2021-08-24 04:00:00
40717,2021,8,24,5,19.068,37.127,13.887,7.3296,0.0,0.0,91.928,,,,8.1631,35.006,5.0,5.0,5.0,5,,05,2021-08-24 05:00:00
40718,2021,8,24,6,19.957,35.5,15.05,5.1165,0.0,0.0,91.882,,,,7.2546,32.369,5.0,5.0,5.0,5,,06,2021-08-24 06:00:00
40719,2021,8,24,7,20.934,38.101,15.34,0.0,0.0,0.0,91.834,,,,5.5677,27.055,5.0,5.0,5.0,5,,07,2021-08-24 07:00:00
40720,2021,8,24,8,23.082,34.757,18.43,0.0,0.0,0.0,91.834,,,,5.5677,27.055,5.0,5.0,5.0,5,,08,2021-08-24 08:00:00
40721,2021,8,24,9,24.311,28.675,21.694,1.616,0.0,0.0,91.87,,,,6.0713,28.706,5.0,5.0,5.0,5,,09,2021-08-24 09:00:00
40722,2021,8,24,10,25.019,24.776,23.868,8.4155,0.0,0.0,92.078,,,,8.8078,36.8,5.0,5.0,5.0,5,,10,2021-08-24 10:00:00
40723,2021,8,24,11,26.108,23.284,25.959,13.136,0.0,0.0,92.372,,,,11.645,44.078,5.0,5.0,5.0,5,,11,2021-08-24 11:00:00
40724,2021,8,24,12,27.312,24.803,27.304,10.795,0.0,0.0,92.581,742.67,1109.5,732.92,10.659,41.649,5.0,5.0,5.0,5,,12,2021-08-24 12:00:00
40725,2021,8,24,13,27.939,26.667,27.62,11.995,0.0,0.0,92.694,,,,11.505,43.737,5.0,5.0,5.0,5,,13,2021-08-24 13:00:00
40726,2021,8,24,14,27.805,28.548,26.68,13.235,0.0,0.0,92.698,,,,12.254,45.53,5.0,5.0,5.0,5,,14,2021-08-24 14:00:00
40727,2021,8,24,15,28.084,24.657,28.63,9.1944,0.0,0.0,92.875,,,,10.248,40.607,5.0,5.0,5.0,5,,15,2021-08-24 15:00:00
40728,2021,8,24,16,27.704,25.698,27.62,8.0234,0.0,0.0,92.957,,,,9.7719,39.377,5.0,5.0,5.0,5,,16,2021-08-24 16:00:00
40729,2021,8,24,17,26.567,26.594,25.555,11.474,0.0,0.0,92.957,,,,11.628,44.035,5.0,5.0,5.0,5,,17,2021-08-24 17:00:00
40730,2021,8,24,18,24.76,27.967,22.515,11.084,0.0,0.0,92.957,,,,11.401,43.486,5.0,5.0,5.0,5,,18,2021-08-24 18:00:00
40731,2021,8,24,19,22.666,31.24,18.938,7.7272,0.0,0.0,92.933,,,,9.5955,38.914,5.0,5.0,5.0,5,,19,2021-08-24 19:00:00
40732,2021,8,24,20,20.884,32.95,16.562,4.2632,0.0,0.0,92.855,,,,7.9707,34.459,5.0,5.0,5.0,5,,20,2021-08-24 20:00:00
40733,2021,8,24,21,19.904,35.538,14.989,1.4845,0.0,0.0,92.741,,,,6.8188,31.052,5.0,5.0,5.0,5,,21,2021-08-24 21:00:00
40734,2021,8,24,22,20.052,34.487,15.376,6.578,0.0,0.0,92.63,,,,8.6788,36.446,5.0,5.0,5.0,5,,22,2021-08-24 22:00:00
40735,2021,8,24,23,19.242,36.517,14.183,7.0695,0.0,0.0,92.476,,,,8.7045,36.517,5.0,5.0,5.0,5,,23,2021-08-24 23:00:00
40736,2021,8,25,0,20.01,35.349,15.137,4.2504,0.0,0.0,92.382,,,,7.4535,32.958,5.0,5.0,5.0,5,,00,2021-08-25 00:00:00
40737,2021,8,25,1,19.783,37.892,14.349,8.0824,0.0,0.0,92.227,,,,8.8448,36.901,5.0,5.0,5.0,5,,01,2021-08-25 01:00:00
40738,2021,8,25,2,19.062,39.423,13.366,0.090879,0.0,0.0,92.114,,,,5.8196,27.888,5.0,5.0,5.0,5,,02,2021-08-25 02:00:00
40739,2021,8,25,3,19.091,42.119,12.798,1.1813,0.0,0.0,91.942,,,,6.0004,28.477,5.0,5.0,5.0,5,,03,2021-08-25 03:00:00
40740,2021,8,25,4,17.014,51.83,9.3387,4.3804,0.0,0.0,91.528,,,,6.6479,30.526,5.0,5.0,5.0,5,,04,2021-08-25 04:00:00
40741,2021,8,25,5,18.287,47.628,11.036,8.317,0.0,0.0,91.227,,,,7.7672,33.874,5.0,5.0,5.0,5,,05,2021-08-25 05:00:00
40742,2021,8,25,6,19.523,34.785,14.846,10.949,0.0,0.0,91.227,,,,8.8687,36.966,5.0,5.0,5.0,5,,06,2021-08-25 06:00:00
40743,2021,8,25,7,22.177,26.553,19.651,0.0,0.0,0.0,91.33,,,,5.1834,25.751,5.0,5.0,5.0,5,,07,2021-08-25 07:00:00
40744,2021,8,25,8,24.192,23.363,23.156,5.9509,0.0,0.0,91.639,,,,7.3106,32.535,5.0,5.0,5.0,5,,08,2021-08-25 08:00:00
40745,2021,8,25,9,25.239,25.383,24.0,8.1741,0.0,0.0,91.871,,,,8.45,35.812,5.0,5.0,5.0,5,,09,2021-08-25 09:00:00
40746,2021,8,25,10,27.032,24.46,26.975,7.4319,0.0,0.0,92.164,,,,8.4838,35.906,5.0,5.0,5.0,5,,10,2021-08-25 10:00:00
40747,2021,8,25,11,27.087,23.21,27.523,9.3636,0.0,0.0,92.468,,,,9.761,39.348,5.0,5.0,5.0,5,,11,2021-08-25 11:00:00
40748,2021,8,25,12,28.225,23.005,29.507,10.779,0.0,0.0,92.777,747.33,1117.5,737.5,10.948,42.372,5.0,5.0,5.0,5,,12,2021-08-25 12:00:00
40749,2021,8,25,13,29.006,21.803,31.339,12.507,0.0,0.0,93.123,,,,12.538,46.195,5.0,5.0,5.0,5,,13,2021-08-25 13:00:00
40750,2021,8,25,14,29.067,23.507,30.762,13.157,0.0,0.0,93.316,,,,13.31,47.973,5.0,5.0,5.0,5,,14,2021-08-25 14:00:00
40751,2021,8,25,15,29.177,21.599,31.719,11.622,0.0,0.0,93.561,,,,12.747,46.682,5.0,5.0,5.0,5,,15,2021-08-25 15:00:00
40752,2021,8,25,16,28.009,23.167,29.066,8.5502,0.0,0.0,93.63,,,,11.024,42.558,5.0,5.0,5.0,5,,16,2021-08-25 16:00:00
40753,2021,8,25,17,26.941,23.038,27.346,4.924,0.0,0.0,93.653,,,,9.2124,37.896,5.0,5.0,5.0,5,,17,2021-08-25 17:00:00
40754,2021,8,25,18,24.988,24.008,24.06,6.9651,0.0,0.0,93.653,,,,10.21,40.511,5.0,5.0,5.0,5,,18,2021-08-25 18:00:00
40755,2021,8,25,19,23.816,25.725,21.943,8.8809,0.0,0.0,93.653,,,,11.245,43.104,5.0,5.0,5.0,5,,19,2021-08-25 19:00:00
40756,2021,8,25,20,22.751,27.439,20.107,1.1774,0.0,0.0,93.643,,,,7.6167,33.436,5.0,5.0,5.0,5,,20,2021-08-25 20:00:00
40757,2021,8,25,21,19.663,33.121,15.281,9.9798,0.0,0.0,93.448,,,,11.551,43.849,5.0,5.0,5.0,5,,21,2021-08-25 21:00:00
40758,2021,8,25,22,20.007,32.956,15.694,7.6392,0.0,0.0,93.293,,,,10.046,40.088,5.0,5.0,5.0,5,,22,2021-08-25 22:00:00
40759,2021,8,25,23,20.817,33.289,16.425,0.3505,0.0,0.0,93.205,,,,6.8732,31.219,5.0,5.0,5.0,5,,23,2021-08-25 23:00:00
40760,2021,8,26,0,19.682,36.099,14.647,12.943,0.0,0.0,92.974,,,,12.551,46.227,5.0,5.0,5.0,5,,00,2021-08-26 00:00:00
40761,2021,8,26,1,20.662,30.935,16.864,10.712,0.0,0.0,92.917,,,,11.127,42.814,5.0,5.0,5.0,5,,01,2021-08-26 01:00:00
40762,2021,8,26,2,22.34,23.889,20.494,9.2212,0.0,0.0,92.917,,,,10.322,40.797,5.0,5.0,5.0,5,,02,2021-08-26 02:00:00
40763,2021,8,26,3,19.597,26.071,16.987,7.6022,0.0,0.0,92.917,,,,9.5136,38.698,5.0,5.0,5.0,5,,03,2021-08-26 03:00:00
40764,2021,8,26,4,22.022,19.943,21.205,8.0625,0.0,0.0,93.039,,,,9.9052,39.724,5.0,5.0,5.0,5,,04,2021-08-26 04:00:00
40765,2021,8,26,5,22.0,20.436,21.05,0.68607,0.0,0.0,93.104,,,,6.8923,31.277,5.0,5.0,5.0,5,,05,2021-08-26 05:00:00
40766,2021,8,26,6,22.002,21.816,20.688,0.0,0.0,0.0,93.118,,,,6.6708,30.597,5.0,5.0,5.0,5,,06,2021-08-26 06:00:00
40767,2021,8,26,7,21.889,23.694,20.042,7.195,0.0,0.0,93.118,,,,9.5859,38.889,5.0,5.0,5.0,5,,07,2021-08-26 07:00:00
40768,2021,8,26,8,24.174,25.027,22.642,0.18315,0.0,0.0,93.118,,,,6.7326,30.788,5.0,5.0,5.0,5,,08,2021-08-26 08:00:00
40769,2021,8,26,9,26.335,20.671,27.21,7.2322,0.0,0.0,93.315,,,,9.873,39.641,5.0,5.0,5.0,5,,09,2021-08-26 09:00:00
40770,2021,8,26,10,28.116,17.392,31.442,3.5363,0.0,0.0,93.662,,,,8.6006,36.23,5.0,5.0,5.0,5,,10,2021-08-26 10:00:00
40771,2021,8,26,11,29.095,16.877,33.487,9.9597,0.0,0.0,94.058,,,,12.561,46.248,5.0,5.0,5.0,5,,11,2021-08-26 11:00:00
40772,2021,8,26,12,29.013,16.9,33.323,10.501,0.0,0.0,94.37,752.5,1125.8,742.56,13.475,48.347,5.0,5.0,5.0,5,,12,2021-08-26 12:00:00
40773,2021,8,26,13,30.098,14.265,36.584,8.7574,0.0,0.0,94.79,,,,13.078,47.444,5.0,5.0,5.0,5,,13,2021-08-26 13:00:00
40774,2021,8,26,14,29.948,14.29,36.265,10.138,0.0,0.0,95.121,,,,14.67,50.991,5.0,5.0,5.0,5,,14,2021-08-26 14:00:00
40775,2021,8,26,15,30.759,11.951,39.042,8.5116,0.0,0.0,95.532,,,,14.295,50.173,5.0,5.0,5.0,5,,15,2021-08-26 15:00:00
40776,2021,8,26,16,29.979,12.423,37.129,5.7473,0.0,0.0,95.782,,,,12.867,46.959,5.0,5.0,5.0,5,,16,2021-08-26 16:00:00
40777,2021,8,26,17,28.888,14.289,34.117,5.6889,0.0,0.0,95.852,,,,12.951,47.152,5.0,5.0,5.0,5,,17,2021-08-26 17:00:00
40778,2021,8,26,18,27.961,16.167,31.613,9.8823,0.0,0.0,95.852,,,,15.998,53.818,5.0,5.0,5.0,5,,18,2021-08-26 18:00:00
40779,2021,8,26,19,26.865,18.302,28.912,5.5247,0.0,0.0,95.852,,,,12.844,46.906,5.0,5.0,5.0,5,,19,2021-08-26 19:00:00
40780,2021,8,26,20,25.076,20.07,25.442,0.0,0.0,0.0,95.834,,,,9.6999,39.189,5.0,5.0,5.0,5,,20,2021-08-26 20:00:00
40781,2021,8,26,21,23.806,20.897,23.361,12.119,0.0,0.0,95.754,,,,17.671,57.227,5.0,5.0,5.0,5,,21,2021-08-26 21:00:00
40782,2021,8,26,22,23.208,21.381,22.39,16.384,0.0,0.0,95.654,,,,21.609,64.698,5.0,5.0,5.0,5,,22,2021-08-26 22:00:00
40783,2021,8,26,23,24.01,20.505,23.748,3.2141,0.0,0.0,95.618,,,,11.076,42.687,5.0,5.0,5.0,5,,23,2021-08-26 23:00:00
40784,2021,8,27,0,23.833,20.724,23.435,6.8085,0.0,0.0,95.573,,,,13.193,47.707,5.0,5.0,5.0,5,,00,2021-08-27 00:00:00
40785,2021,8,27,1,22.302,22.742,20.83,16.004,0.0,0.0,95.443,,,,20.602,62.852,5.0,5.0,5.0,5,,01,2021-08-27 01:00:00
40786,2021,8,27,2,23.183,21.54,22.289,7.6598,0.0,0.0,95.386,,,,13.425,48.234,5.0,5.0,5.0,5,,02,2021-08-27 02:00:00
40787,2021,8,27,3,22.04,23.1,20.397,13.819,0.0,0.0,95.269,,,,18.02,57.918,5.0,5.0,5.0,5,,03,2021-08-27 03:00:00
40788,2021,8,27,4,22.004,23.144,20.339,12.801,0.0,0.0,95.165,,,,16.878,55.63,5.0,5.0,5.0,5,,04,2021-08-27 04:00:00
40789,2021,8,27,5,21.854,23.637,20.035,13.259,0.0,0.0,95.056,,,,17.018,55.914,5.0,5.0,5.0,5,,05,2021-08-27 05:00:00
40790,2021,8,27,6,21.892,23.505,20.114,10.239,0.0,0.0,94.97,,,,14.443,50.497,5.0,5.0,5.0,5,,06,2021-08-27 06:00:00
40791,2021,8,27,7,22.247,22.641,20.767,12.637,0.0,0.0,94.913,,,,16.172,54.179,5.0,5.0,5.0,5,,07,2021-08-27 07:00:00
40792,2021,8,27,8,24.192,20.289,24.085,5.1459,0.0,0.0,94.913,,,,11.087,42.716,5.0,5.0,5.0,5,,08,2021-08-27 08:00:00
40793,2021,8,27,9,25.167,19.166,25.874,4.0396,0.0,0.0,94.913,,,,10.486,41.213,5.0,5.0,5.0,5,,09,2021-08-27 09:00:00
40794,2021,8,27,10,27.144,20.218,28.695,6.4307,0.0,0.0,94.913,,,,11.829,44.519,5.0,5.0,5.0,5,,10,2021-08-27 10:00:00
40795,2021,8,27,11,28.93,18.72,32.432,10.355,0.0,0.0,94.948,,,,14.484,50.588,5.0,5.0,5.0,5,,11,2021-08-27 11:00:00
40796,2021,8,27,12,29.849,15.46,35.556,7.7648,0.0,0.0,95.168,757.9,1134.2,747.85,13.101,47.497,5.0,5.0,5.0,5,,12,2021-08-27 12:00:00
40797,2021,8,27,13,31.053,15.375,38.155,11.242,0.0,0.0,95.407,,,,16.127,54.086,5.0,5.0,5.0,5,,13,2021-08-27 13:00:00
40798,2021,8,27,14,30.914,15.84,37.626,5.6229,0.0,0.0,95.545,,,,12.38,45.827,5.0,5.0,5.0,5,,14,2021-08-27 14:00:00
40799,2021,8,27,15,30.947,15.905,37.671,8.1928,0.0,0.0,95.658,,,,14.31,50.206,5.0,5.0,5.0,5,,15,2021-08-27 15:00:00
40800,2021,8,27,16,32.013,14.844,40.529,10.106,0.0,0.0,95.849,,,,16.173,54.181,5.0,5.0,5.0,5,,16,2021-08-27 16:00:00
40801,2021,8,27,17,29.914,16.668,35.194,8.681,0.0,0.0,95.849,,,,15.053,51.818,5.0,5.0,5.0,5,,17,2021-08-27 17:00:00
40802,2021,8,27,18,28.958,19.03,32.356,4.2819,0.0,0.0,95.849,,,,12.06,45.07,5.0,5.0,5.0,5,,18,2021-08-27 18:00:00
40803,2021,8,27,19,28.016,18.237,30.948,5.9069,0.0,0.0,95.849,,,,13.089,47.469,5.0,5.0,5.0,5,,19,2021-08-27 19:00:00
40804,2021,8,27,20,26.737,21.527,27.535,8.4126,0.0,0.0,95.803,,,,14.758,51.184,5.0,5.0,5.0,5,,20,2021-08-27 20:00:00
40805,2021,8,27,21,25.222,21.798,25.125,11.059,0.0,0.0,95.727,,,,16.691,55.249,5.0,5.0,5.0,5,,21,2021-08-27 21:00:00
40806,2021,8,27,22,24.908,22.933,24.285,9.2346,0.0,0.0,95.63,,,,15.025,51.76,5.0,5.0,5.0,5,,22,2021-08-27 22:00:00
40807,2021,8,27,23,25.061,25.611,23.658,4.6301,0.0,0.0,95.5,,,,11.705,44.22,5.0,5.0,5.0,5,,23,2021-08-27 23:00:00
40808,2021,8,28,0,23.706,26.408,21.602,6.0027,0.0,0.0,95.339,,,,12.271,45.57,5.0,5.0,5.0,5,,00,2021-08-28 00:00:00
40809,2021,8,28,1,24.798,24.282,23.716,1.0356,0.0,0.0,95.28,,,,9.4775,38.603,5.0,5.0,5.0,5,,01,2021-08-28 01:00:00
40810,2021,8,28,2,23.854,24.219,22.437,9.6754,0.0,0.0,95.183,,,,14.454,50.521,5.0,5.0,5.0,5,,02,2021-08-28 02:00:00
40811,2021,8,28,3,23.658,24.259,22.169,9.6723,0.0,0.0,95.092,,,,14.273,50.124,5.0,5.0,5.0,5,,03,2021-08-28 03:00:00
40812,2021,8,28,4,22.263,26.336,19.831,11.339,0.0,0.0,94.933,,,,15.19,52.112,5.0,5.0,5.0,5,,04,2021-08-28 04:00:00
40813,2021,8,28,5,22.79,25.479,20.701,10.644,0.0,0.0,94.824,,,,14.449,50.51,5.0,5.0,5.0,5,,05,2021-08-28 05:00:00
40814,2021,8,28,6,24.014,21.55,23.435,9.2255,0.0,0.0,94.824,,,,13.452,48.294,5.0,5.0,5.0,5,,06,2021-08-28 06:00:00
40815,2021,8,28,7,24.728,21.272,24.565,7.4461,0.0,0.0,94.824,,,,12.298,45.634,5.0,5.0,5.0,5,,07,2021-08-28 07:00:00
40816,2021,8,28,8,27.373,19.505,29.34,5.6172,0.0,0.0,94.824,,,,11.216,43.031,5.0,5.0,5.0,5,,08,2021-08-28 08:00:00
40817,2021,8,28,9,28.235,17.411,31.665,5.8111,0.0,0.0,94.91,,,,11.461,43.63,5.0,5.0,5.0,5,,09,2021-08-28 09:00:00
40818,2021,8,28,10,30.048,17.848,34.953,1.5351,0.0,0.0,95.007,,,,9.3627,38.298,5.0,5.0,5.0,5,,10,2021-08-28 10:00:00
